Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0001782,Active,PCP COUNTESS,GP,Scandia,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,1997-01-01,,,50.50110 deg N,112.22379 deg W,21965.72,21941.0,,0.0,0.0,0.0,0.0,23.91,,88.1,,14125.86,14125.86,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,5790.66,5476.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-12-018-17W4M,2021-06-01,5790.66,5476.36,0.0,0.0,360.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001274,Abandoned,BERRY 4-30-27-11W4,GP,Sceptre Berry,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.33065 deg N,111.54901 deg W,2472.03,,,,,,,,,,,,,,,,,,,,,,845.62,837.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-30-027-11W4M,1991-05-01,845.62,837.98,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001438,Suspended,STANMORE 11-16-30-10W4,GP,Scotfield,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.57081 deg N,111.35569 deg W,2825.17,2630.94,,,,,,18.88,,,,3531.47,3531.47,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,198.56,145.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,11-16-030-10W4M,2012-03-01,198.56,145.13,0.0,0.0,33.83,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001994,Suspended,VIKING-KINSELLA 1-30-47-9W4,GP,Scovil Lake,PINE CLIFF ENERGY LTD.,,100.0% - PINE CLIFF ENERGY LTD.,,,,53.07610 deg N,111.30021 deg W,13984.61,13913.98,,0.0,0.0,0.0,0.0,0.0,,69.85,0.0,,,,,,,,,,,,3234.03,2987.85,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,Gas Plant Sweet,01-30-047-09W4M,2011-07-01,3234.03,2987.85,0.0,13.33,129.41,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001009,Suspended,SEDALIA 9-29-31-5 GP,GP,Sedalia,BAYTEX ENERGY LTD.,,100.0% - BAYTEX ENERGY LTD.,1961-01-01,,,51.68719 deg N,110.66947 deg W,13984.61,13878.66,,0.0,0.0,0.0,0.0,100.06,,0.0,0.0,8475.52,8475.52,0.0,0.0,,0.0,0.0,0.0,50.34,,0.0,1112.75,951.1,0.0,0.0,0.0,0.0,5.7,0.0,,0.0,Gas Plant Sweet,09-29-031-05W4M,2018-08-01,1112.75,951.1,0.0,6.61,111.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001194,Suspended,PENN WEST SEDGEWICK,GP,Sedgewick,CLEO ENERGY CORP.,,100.0% - CLEO ENERGY CORP.,,,,52.61060 deg N,111.66919 deg W,1412.59,1059.44,,0.0,0.0,0.0,0.0,0.0,,0.0,,353.15,353.15,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,126.56,107.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,02-16-042-12W4M,2014-03-01,126.56,107.88,0.0,0.0,23.92,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0007776,Active,CREW SEPTIMUS 12-27-081-18 001,GP,Septimus,CREW ENERGY INC.,,100.0% - CREW ENERGY INC.,2009-09-25,,,56.05252 deg N,120.73743 deg W,59681.78,,,,,,,,,,,75008.34,69569.89,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,29221.35,27626.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12-27-081-18W6M,2021-04-01,29221.35,27626.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001867,Suspended,* SERENPET CRANBERRY,GP,Serenpet Cranberry,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,57.27006 deg N,118.55263 deg W,,,,,,,,,,,,,,,,,,,,,,,5222.67,5438.58,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-27-095-04W6M,1996-02-01,5222.67,5438.58,0.0,65.27,161.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001892,Active,AEC SADDLE HILLS,GP,Sexsmith,OVINTIV CANADA ULC,,100.0% - OVINTIV CANADA ULC,1995-01-01,,,55.47783 deg N,119.05714 deg W,258715.22,231710.09,,0.0,0.0,0.0,0.0,10440.5,,3717.83,525.8,211887.97,201293.58,8180.73,0.0,,2517.15,0.0,2831.79,0.0,,496.04,192529.18,167687.44,0.0,0.0,0.0,0.0,8137.25,2944.64,,9.53,Gas Plant Sulphur Recovery,04-08-075-07W6M,2021-06-01,192529.18,167687.44,0.0,24283.54,1268.86,1136.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.25,2944.64,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001364,Suspended,TALISMAN SHANE,GP,Shane,HANNA OIL & GAS COMPANY - CANADA ULC,,83.3% - HANNA OIL & GAS COMPANY - CANADA ULC; 2.6% - SIGNALTA RESOURCES LIMITED; 14.1% - MANITOK ENERGY INC.,,,,55.75770 deg N,118.29484 deg W,25426.56,25249.98,,0.0,0.0,0.0,0.0,201.37,,169.91,,25426.56,25249.98,0.0,0.0,,0.0,0.0,201.37,0.0,,0.0,220.32,183.18,0.0,0.0,0.0,0.0,0.0,4.95,,0.0,Gas Plant Sweet,07-18-078-02W6M,2017-08-01,220.32,183.18,0.0,6.04,28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001667,Suspended,SHANE GAS PLANT,GP,Shane Gas Plant,REPSOL OIL & GAS CANADA INC.,,100.0% - HANNA OIL & GAS COMPANY - CANADA ULC,,,,55.75770 deg N,118.29484 deg W,25426.56,25249.98,,0.0,0.0,0.0,0.0,201.37,,169.91,,,,,,,,,,,,,2153.62,2002.34,0.0,0.0,0.0,0.0,24.3,0.0,,0.0,Gas Plant Sweet,07-18-078-02W6M,2001-01-01,2153.62,2002.34,0.0,26.43,64.36,0.0,60.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0007472,Active,HARVEST SHEKILIE B-046-A/094-I-16 002,GP,Shekilie,HARVEST OPERATIONS CORP.,,50.0% - ENERPLUS RESOURCES CORPORATION; 50.0% - HARVEST OPERATIONS CORP.,2006-05-01,,,58.78754 deg N,120.07023 deg W,8828.67,,,0.0,,,,,0.0,0.0,0.0,4944.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,773.27,773.27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,B-046-A 094-I-16,2012-04-01,773.27,773.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001697,Active,SHINNING BANK GAS PLANT,GP,Shiningbank,ISH ENERGY LTD.,,100.0% - ISH ENERGY LTD.,1994-01-01,,,53.82654 deg N,116.38911 deg W,24013.97,23766.77,,,,,,80.55,,396.45,,22954.53,18363.62,0.0,0.0,,0.0,0.0,0.0,440.5,,0.0,7120.5,6842.69,0.0,0.0,0.0,0.0,17.14,188.6,,0.0,Gas Plant Sweet,10-12-056-17W5M,2021-06-01,7120.5,6842.69,0.0,277.69,105.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001578,Suspended,SHOULDICE 02-11-020-23W4,GP,Shouldice,CANADIAN NATURAL RESOURCES LIMITED,,20.0% - JOURNEY ENERGY INC.; 35.0% - LEXIN RESOURCES LTD.; 40.0% - CANADIAN NATURAL RESOURCES LIMITED,1987-01-01,,,50.67610 deg N,113.08353 deg W,12925.17,,,,,,,,,,,19423.06,18540.2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1128.47,1041.78,0.0,0.0,0.0,0.0,0.14,10.27,,0.0,Gas Plant Sweet,02-11-020-23W4M,2019-01-01,1128.47,1041.78,0.0,13.21,83.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0086281,Suspended,NUVISTA SIBBALD 5-6 GP,GP,Sibbald,NUVISTA ENERGY LTD.,,100.0% - NUVISTA ENERGY LTD.,2011-01-01,,,51.36338 deg N,110.28327 deg W,5000.56,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1556.79,1146.55,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,05-06-028-02W4M,2008-06-01,1556.79,1146.55,0.0,0.0,142.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0003738,Active,SEC SIERRA A-026-K/094-I-11 002,GP,Sierra,SHANGHAI ENERGY CORPORATION,,100.0% - SHANGHAI ENERGY CORPORATION,1999-10-07,,,58.68745 deg N,121.32021 deg W,88286.66,,,,,,,,,,,,,,,,,,,,,,63963.56,59188.55,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,A-026-K 094-I-11,2021-04-01,63963.56,59188.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001387,Active,SEIU LAKE 14-12-26-19W4,GP,Sieu Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.21063 deg N,112.53117 deg W,39446.48,37080.4,,0.0,0.0,344.85,420.36,527.97,,0.0,,17657.33,17657.33,0.0,0.0,,629.29,0.0,0.0,377.57,,0.0,7018.2,6594.42,0.0,0.0,263.27,322.51,386.49,0.0,,0.0,Gas Plant Sweet,14-12-026-19W4M,2021-06-01,7018.2,6594.42,0.0,274.39,203.06,31.43,0.0,0.0,0.0,0.0,0.0,263.27,0.0,322.51,0.0,0.0,386.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0000322,Cancelled,WESTCOAST SIKANNI B-041-I/094-G-03 001,GP,Sikanni,WESTCOAST ENERGY INC.,,100.0% - WESTCOAST ENERGY INC.,,,,57.20406 deg N,123.00773 deg W,102059.37,100046.44,,,,,,,,,0.44,99999.82,95349.59,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1102.39,684.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,B-041-I 094-G-03,2012-10-01,1102.39,684.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001886,Suspended,BONANZA 11-25 GAS PLANT,GP,Silver Valley,REPSOL OIL & GAS CANADA INC.,,41.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,56.05254 deg N,119.58264 deg W,3884.61,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1096.69,904.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,11-25-081-11W6M,2006-01-01,1096.69,904.28,0.0,13.67,170.76,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001113,Active,KEYERA SIMONETTE GAS PLANT 09-06,GP,Simonette,KEYERA ENERGY LTD.,,100.0% - KEYERA ENERGY LTD.,1969-01-01,,,54.42332 deg N,117.76062 deg W,447719.29,287178.84,,0.0,0.0,0.0,0.0,31464.35,,6292.87,,299221.14,287178.84,0.0,0.0,,,183.75,35019.82,3146.43,,55.12,171846.21,155240.9,0.0,0.0,0.0,0.0,11265.27,2371.82,,0.0,Gas Plant Sulphur Recovery,09-06-063-25W5M,2021-06-01,171846.21,155240.9,1248.61,17722.43,2265.79,545.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265.27,2371.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001685,Suspended,HUSKY CADOTTE 10-34,GP,Simons Lake,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,1989-01-01,,,56.50279 deg N,116.75220 deg W,11999.92,11378.38,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9181.81,7416.08,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,112.32,42.72,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,10-34-086-18W5M,2009-08-01,112.32,42.72,0.0,8.54,68.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001855,Active,SEAL 09-15-084-14W5 GAS PLANT,GP,Slave,TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,100.0% - TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,,,56.28473 deg N,116.11304 deg W,33301.73,30299.98,,0.0,0.0,0.0,0.0,0.0,,140.33,,32983.89,32983.89,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6159.82,4425.52,0.0,0.0,0.0,0.0,0.02,28.09,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,09-15-084-14W5M,2021-06-01,6159.82,4425.52,0.0,34.49,564.33,871.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001391,Abandoned,ATCO MIDSTREAM PEMBINA CRANBERRY,GP,Slave Point,ATCO ENERGY SOLUTIONS LTD.,,100.0% - ATCO ENERGY SOLUTIONS LTD.,,,,57.33902 deg N,118.45755 deg W,19952.78,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,257.91,218.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-20-096-03W6M,2012-06-01,257.91,218.13,0.0,0.0,23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0136119,Active,SMITH WEST 09-01-071-02W5,GP,Smith West,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.12145 deg N,114.15920 deg W,11300.69,10594.4,,,,,,346.11,,,,,,,,,,,,,,,1530.54,1412.0,0.0,0.0,0.0,0.0,1.76,0.0,,0.0,Gas Plant Sweet,09-01-071-02W5M,2021-06-01,1530.54,1412.0,0.0,2.0,133.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0079061,Active,SMOKY 7-36-58-3W6,GP,Smoky,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,2001-01-01,,,54.05581 deg N,118.30677 deg W,40046.83,39029.76,,0.0,0.0,0.0,0.0,824.37,,949.59,,42377.59,38846.13,0.0,0.0,,0.0,0.0,2831.79,,,0.0,23876.71,22520.51,0.0,0.0,0.0,0.0,447.86,0.0,,0.0,Gas Plant Sweet,07-36-058-03W6M,2021-06-01,23876.71,22520.51,0.0,519.48,902.41,90.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0097389,Active,TRILOGY SMOKY RIVER 06-16 GPL,GP,Smoky River,PARAMOUNT RESOURCES LTD.,,100.0% - PARAMOUNT RESOURCES LTD.,,,,54.53626 deg N,117.11706 deg W,25002.78,8819.13,,0.0,0.0,0.0,0.0,0.0,,205.78,,19776.21,9888.11,100.69,0.0,,0.0,0.0,100.69,0.0,,0.0,4124.87,2762.08,0.0,0.0,0.0,0.0,371.8,129.47,,0.0,Gas Plant Sweet,06-16-064-21W5M,2021-06-01,4124.87,2762.08,0.0,613.06,206.36,40.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.8,129.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001811,Suspended,SOLEX HARMATTAN-ELKTON,GP,Solex Harmattan-Elkton,TAYLOR PROCESSING INC.,,100.0% - ALTAGAS LTD.,,,,51.68774 deg N,114.47718 deg W,490789.05,396371.77,,24681.89,0.0,15580.52,8663.39,11018.82,,12005.54,53.57,,,,,,,,,,,,106809.77,92093.8,0.0,0.0,0.0,0.0,0.0,7923.05,,0.0,Gas Plant Sweet,09-27-031-04W5M,2004-12-01,106809.77,92093.8,0.0,12137.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001303,Suspended,* SOLEX HARO,GP,Solex Haro,625894 ALBERTA INC.,,100.0% - SANLING ENERGY LTD.,,,,58.23313 deg N,118.78421 deg W,1094.75,1077.45,,0.0,0.0,0.0,0.0,1.89,,0.0,,,,,,,,,,,,,3470.8,4141.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,10-29-106-05W6M,1993-02-01,3470.8,4141.53,0.0,3.03,33.17,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001600,Abandoned,GARDEN PLAINS 16-6-32-12W4,GP,Sorenson,CANADIAN NATURAL RESOURCES LIMITED,,70.0% - CANADIAN NATURAL RESOURCES LIMITED; 30.0% - CELTIC EXPLORATION ULC,,,,51.73442 deg N,111.63814 deg W,8475.52,7945.8,,0.0,0.0,0.0,0.0,31.46,,18.88,,1553.85,1444.37,0.0,0.0,,0.0,0.0,0.0,37.76,,0.0,722.3,629.19,0.0,0.0,0.0,0.0,0.0,8.41,,0.0,Gas Plant Sweet,16-09-032-12W4M,2013-09-01,722.3,629.19,0.0,10.71,82.64,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001218,Suspended,COASTAL SOUNDING,GP,Sounding,COASTAL RESOURCES LIMITED,,65.0% - COASTAL RESOURCES LIMITED; 35.0% - PENGROWTH CORPORATION,1986-01-01,,,51.59985 deg N,111.23854 deg W,14938.1,14880.89,,0.0,0.0,0.0,0.0,0.0,,47.2,,8828.67,8828.67,0.0,0.0,,0.0,0.0,0.0,62.93,,0.0,499.82,404.47,0.0,0.0,0.0,0.0,0.0,6.13,,0.0,Gas Plant Sweet,11-29-030-09W4M,2016-06-01,499.82,404.47,0.0,7.65,81.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0104557,Active,SOUNDING LAKE 12-30 GAS PLANT,GP,Sounding Lake,SURGE ENERGY INC.,,100.0% - SURGE ENERGY INC.,2009-01-01,,,52.12298 deg N,110.57333 deg W,743.73,393.41,,,,,,,,,,20000.11,7999.83,,,,,,,,,,1497.46,1530.42,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,12-30-036-04W4M,2021-06-01,1497.46,1530.42,0.0,0.0,52.74,37.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001632,Abandoned,APACHE PROVOST,GP,Sour Goose,KARVE ENERGY INC.,,100.0% - BATTLE RIVER ENERGY LTD.,,,,52.07928 deg N,110.63878 deg W,3919.93,,,,,,,,,,,,,,,,,,,,,,17.09,12.87,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,11-10-036-05W4M,2006-05-01,17.09,12.87,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0105487,Suspended,PENNWEST SOUSA,GP,Sousa,OBSIDIAN ENERGY LTD.,,100.0% - OBSIDIAN ENERGY LTD.,,,,58.68336 deg N,118.66605 deg W,3708.04,3708.04,,0.0,0.0,0.0,0.0,0.0,,1.26,,,,,,,,,,,,,199.93,199.93,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,11-31-111-04W6M,2018-12-01,199.93,199.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
